,level_0,adm2,adm1,date_heat,retail_rec_heat,grocery_pharm_heat,parks_heat,transit_heat,workplace_heat,residential_heat,location,control_day,thi_heat,datetime_heat,heat_ID,date_control,retail_rec_control,grocery_pharm_control,parks_control,transit_control,workplace_control,residential_control,retail_rec_difference,grocery_pharm_difference,parks_difference,transit_difference,workplaces_difference,residential_difference,day_of_week,weekend,datetime_control,thi_control,thi_diff,datetime,Heat Wave Duration,dur_ranking,stage,month,hw_pct,early_hw,stage_frac,heatwave_dur,mean_elev,coast,HDI_dec,popdens_de,over60_dec,elev_1500m,time_x,rain_standard_control,time_y,rain_standard_heat,index
4416,4597,Morena,Madhya Pradesh,2022-06-27,46.0,45.0,65.0,54.0,37.0,14.0,"Morena, Madhya Pradesh",2022-06-20,44.17040044611154,2022-06-27,a81cc770-0a8a-418e-a416-3da5afe9907d,2022-06-20,60.0,53.0,73.0,61.0,31.0,12.0,-14.0,-8.0,-8.0,-7.0,6.0,2.0,0,0,2022-06-20,37.7089002534941,6.461500192617443,2022-06-27,3.0,0.28009651754271553,1.0,6,0.6557247899159664,0,0.3333333333333333,False,196.49447174447175,0,1,6,3,0,2022-06-20,81.08108108108108,2022-06-27,52.972972972972975,4416
4417,4598,Morena,Madhya Pradesh,2022-07-18,33.0,35.0,54.0,55.0,39.0,15.0,"Morena, Madhya Pradesh",2022-06-20,43.390494012213416,2022-07-18,1b23a9c6-4961-418c-85a8-6beee6a707df,2022-06-20,60.0,53.0,73.0,61.0,31.0,12.0,-27.0,-18.0,-19.0,-6.0,8.0,3.0,0,0,2022-06-20,37.7089002534941,5.681593758719316,2022-07-18,2.0,0.09762619016564497,1.0,6,0.9493172268907563,0,0.5,False,196.49447174447175,0,1,6,3,0,2022-06-20,81.08108108108108,2022-07-18,83.78378378378379,4417
4418,4599,Morena,Madhya Pradesh,2022-06-28,41.0,52.0,52.0,45.0,35.0,14.0,"Morena, Madhya Pradesh",2022-06-21,45.66778174726482,2022-06-28,a81cc770-0a8a-418e-a416-3da5afe9907d,2022-06-21,44.0,54.0,63.0,51.0,30.0,13.0,-3.0,-2.0,-11.0,-6.0,5.0,1.0,1,0,2022-06-21,38.10669870087599,7.5610830463888306,2022-06-28,3.0,0.28009651754271553,2.0,6,0.6557247899159664,0,0.6666666666666666,False,196.49447174447175,0,1,6,3,0,2022-06-21,55.67567567567567,2022-06-28,60.54054054054055,4418
4419,4600,Morena,Madhya Pradesh,2022-07-19,32.0,47.0,54.0,44.0,41.0,18.0,"Morena, Madhya Pradesh",2022-06-21,43.12305241264138,2022-07-19,1b23a9c6-4961-418c-85a8-6beee6a707df,2022-06-21,44.0,54.0,63.0,51.0,30.0,13.0,-12.0,-7.0,-9.0,-7.0,11.0,5.0,1,0,2022-06-21,38.10669870087599,5.01635371176539,2022-07-19,2.0,0.09762619016564497,2.0,6,0.9493172268907563,0,1.0,False,196.49447174447175,0,1,6,3,0,2022-06-21,55.67567567567567,2022-07-19,62.16216216216216,4419
4420,4601,Morena,Madhya Pradesh,2022-06-29,42.0,55.0,52.0,44.0,30.0,16.0,"Morena, Madhya Pradesh",2022-06-22,45.600915718904346,2022-06-29,a81cc770-0a8a-418e-a416-3da5afe9907d,2022-06-22,42.0,54.0,69.0,45.0,29.0,14.0,0.0,1.0,-17.0,-1.0,1.0,2.0,2,0,2022-06-22,41.32987651302017,4.271039205884179,2022-06-29,3.0,0.28009651754271553,3.0,6,0.6557247899159664,0,1.0,False,196.49447174447175,0,1,6,3,0,2022-06-22,69.1891891891892,2022-06-29,73.51351351351352,4420
4421,4602,Bhind,Madhya Pradesh,2022-06-14,27.0,116.0,197.0,85.0,41.0,14.0,"Bhind, Madhya Pradesh",2022-06-07,44.10031115422487,2022-06-14,c8cf8162-c14b-4ad1-bec3-43c6e3143c9b,2022-06-07,32.0,125.0,204.0,67.0,39.0,14.0,-5.0,-9.0,-7.0,18.0,2.0,0.0,1,0,2022-06-07,42.06661856673893,2.0336925874859375,2022-06-14,2.0,0.09762619016564497,1.0,6,0.5969012605042017,0,0.5,False,151.44803854094977,0,1,6,7,0,2022-06-07,13.513513513513514,2022-06-14,50.810810810810814,4421
4422,4603,Bhind,Madhya Pradesh,2022-06-15,35.0,112.0,189.0,69.0,34.0,14.0,"Bhind, Madhya Pradesh",2022-06-08,44.09363119545751,2022-06-15,c8cf8162-c14b-4ad1-bec3-43c6e3143c9b,2022-06-08,35.0,124.0,197.0,76.0,35.0,13.0,0.0,-12.0,-8.0,-7.0,-1.0,1.0,2,0,2022-06-08,41.645473338242056,2.448157857215456,2022-06-15,2.0,0.09762619016564497,2.0,6,0.5969012605042017,0,1.0,False,151.44803854094977,0,1,6,7,0,2022-06-08,4.324324324324325,2022-06-15,66.48648648648648,4422
4423,4604,Bhind,Madhya Pradesh,2022-06-26,27.0,74.0,172.0,69.0,47.0,15.0,"Bhind, Madhya Pradesh",2022-06-19,44.85390557183163,2022-06-26,ffc37a9d-18c7-4dba-b6bc-72ac87d3de15,2022-06-19,32.0,116.0,182.0,79.0,48.0,14.0,-5.0,-42.0,-10.0,-10.0,-1.0,1.0,6,1,2022-06-19,40.71588151441901,4.138024057412622,2022-06-26,4.0,0.42630755184557195,1.0,6,0.6257878151260504,0,0.25,True,151.44803854094977,0,1,6,7,0,2022-06-19,78.91891891891892,2022-06-26,59.45945945945946,4423
4424,4605,Bhind,Madhya Pradesh,2022-06-27,41.0,101.0,207.0,78.0,46.0,14.0,"Bhind, Madhya Pradesh",2022-06-20,44.26792825723176,2022-06-27,ffc37a9d-18c7-4dba-b6bc-72ac87d3de15,2022-06-20,57.0,151.0,239.0,104.0,42.0,11.0,-16.0,-50.0,-32.0,-26.0,4.0,3.0,0,0,2022-06-20,38.64459310507301,5.623335152158752,2022-06-27,4.0,0.42630755184557195,2.0,6,0.6257878151260504,0,0.5,True,151.44803854094977,0,1,6,7,0,2022-06-20,82.16216216216216,2022-06-27,51.35135135135135,4424
4425,4606,Bhind,Madhya Pradesh,2022-06-28,37.0,92.0,199.0,74.0,41.0,14.0,"Bhind, Madhya Pradesh",2022-06-21,46.38119987668457,2022-06-28,ffc37a9d-18c7-4dba-b6bc-72ac87d3de15,2022-06-21,38.0,120.0,228.0,99.0,38.0,12.0,-1.0,-28.0,-29.0,-25.0,3.0,2.0,1,0,2022-06-21,39.61139435759445,6.76980551909012,2022-06-28,4.0,0.42630755184557195,3.0,6,0.6257878151260504,0,0.75,True,151.44803854094977,0,1,6,7,0,2022-06-21,56.75675675675676,2022-06-28,64.86486486486487,4425
4426,4607,Bhind,Madhya Pradesh,2022-07-05,36.0,103.0,205.0,80.0,40.0,13.0,"Bhind, Madhya Pradesh",2022-06-21,43.94961018379925,2022-07-05,4297c22e-baf0-47b9-847a-c33e806df474,2022-06-21,38.0,120.0,228.0,99.0,38.0,12.0,-2.0,-17.0,-23.0,-19.0,2.0,1.0,1,0,2022-06-21,39.61139435759445,4.338215826204802,2022-07-05,2.0,0.09762619016564497,1.0,6,0.7639180672268907,0,0.5,False,151.44803854094977,0,1,6,7,0,2022-06-21,56.75675675675676,2022-07-05,68.64864864864865,4426
4427,4608,Bhind,Madhya Pradesh,2022-06-29,28.0,74.0,191.0,64.0,34.0,15.0,"Bhind, Madhya Pradesh",2022-06-22,46.17461734347877,2022-06-29,ffc37a9d-18c7-4dba-b6bc-72ac87d3de15,2022-06-22,35.0,102.0,204.0,84.0,36.0,13.0,-7.0,-28.0,-13.0,-20.0,-2.0,2.0,2,0,2022-06-22,41.265265598540346,4.9093517449384265,2022-06-29,4.0,0.42630755184557195,4.0,6,0.6257878151260504,0,1.0,True,151.44803854094977,0,1,6,7,0,2022-06-22,58.91891891891892,2022-06-29,81.62162162162161,4427
4428,4609,Bhind,Madhya Pradesh,2022-07-06,33.0,83.0,182.0,72.0,28.0,13.0,"Bhind, Madhya Pradesh",2022-06-22,44.34484325471475,2022-07-06,4297c22e-baf0-47b9-847a-c33e806df474,2022-06-22,35.0,102.0,204.0,84.0,36.0,13.0,-2.0,-19.0,-22.0,-12.0,-8.0,0.0,2,0,2022-06-22,41.265265598540346,3.0795776561744077,2022-07-06,2.0,0.09762619016564497,2.0,6,0.7639180672268907,0,1.0,False,151.44803854094977,0,1,6,7,0,2022-06-22,58.91891891891892,2022-07-06,78.37837837837837,4428
4429,4610,Gwalior,Madhya Pradesh,2022-06-26,-11.0,5.0,-1.0,-13.0,26.0,12.0,"Gwalior, Madhya Pradesh",2022-06-19,43.07218612699639,2022-06-26,3533c81b-8452-4b9c-acbc-9b122fc281f0,2022-06-19,-10.0,4.0,5.0,-5.0,25.0,12.0,-1.0,1.0,-6.0,-8.0,1.0,0.0,6,1,2022-06-19,39.49943930415788,3.5727468228385106,2022-06-26,4.0,0.42630755184557195,1.0,6,0.6257878151260504,0,0.25,True,254.67639615319723,0,1,7,4,0,2022-06-19,87.56756756756758,2022-06-26,61.08108108108108,4429
4430,4611,Gwalior,Madhya Pradesh,2022-06-27,3.0,11.0,13.0,1.0,20.0,12.0,"Gwalior, Madhya Pradesh",2022-06-20,43.922144140900905,2022-06-27,3533c81b-8452-4b9c-acbc-9b122fc281f0,2022-06-20,9.0,18.0,23.0,6.0,19.0,11.0,-6.0,-7.0,-10.0,-5.0,1.0,1.0,0,0,2022-06-20,37.18380829259729,6.738335848303613,2022-06-27,4.0,0.42630755184557195,2.0,6,0.6257878151260504,0,0.5,True,254.67639615319723,0,1,7,4,0,2022-06-20,80.0,2022-06-27,63.24324324324324,4430
4431,4612,Gwalior,Madhya Pradesh,2022-06-28,5.0,17.0,14.0,0.0,17.0,12.0,"Gwalior, Madhya Pradesh",2022-06-21,45.24746099209834,2022-06-28,3533c81b-8452-4b9c-acbc-9b122fc281f0,2022-06-21,10.0,21.0,24.0,7.0,15.0,11.0,-5.0,-4.0,-10.0,-7.0,2.0,1.0,1,0,2022-06-21,38.14538269617692,7.102078295921423,2022-06-28,4.0,0.42630755184557195,3.0,6,0.6257878151260504,0,0.75,True,254.67639615319723,0,1,7,4,0,2022-06-21,58.91891891891892,2022-06-28,69.1891891891892,4431
4432,4613,Gwalior,Madhya Pradesh,2022-06-29,3.0,11.0,14.0,6.0,20.0,13.0,"Gwalior, Madhya Pradesh",2022-06-22,44.88607927455296,2022-06-29,3533c81b-8452-4b9c-acbc-9b122fc281f0,2022-06-22,6.0,16.0,16.0,11.0,20.0,12.0,-3.0,-5.0,-2.0,-5.0,0.0,1.0,2,0,2022-06-22,41.06117938197942,3.8248998925735407,2022-06-29,4.0,0.42630755184557195,4.0,6,0.6257878151260504,0,1.0,True,254.67639615319723,0,1,7,4,0,2022-06-22,65.4054054054054,2022-06-29,75.67567567567568,4432
4433,4614,Sheopur,Madhya Pradesh,2022-06-27,80.0,,18.0,-2.0,31.0,15.0,"Sheopur, Madhya Pradesh",2022-06-20,43.62616847035809,2022-06-27,3879074a-328e-4a64-af8a-fd75494ea2e8,2022-06-20,96.0,,24.0,-2.0,28.0,14.0,-16.0,,-6.0,0.0,3.0,1.0,0,0,2022-06-20,37.0863980039454,6.5397704664126906,2022-06-27,3.0,0.28009651754271553,1.0,6,0.6557247899159664,0,0.3333333333333333,False,303.9755869641397,0,1,2,2,0,2022-06-20,80.0,2022-06-27,67.02702702702703,4433
4434,4615,Sheopur,Madhya Pradesh,2022-06-28,77.0,,10.0,-4.0,29.0,15.0,"Sheopur, Madhya Pradesh",2022-06-21,44.68911996491507,2022-06-28,3879074a-328e-4a64-af8a-fd75494ea2e8,2022-06-21,89.0,,19.0,-5.0,29.0,14.0,-12.0,,-9.0,1.0,0.0,1.0,1,0,2022-06-21,37.90247683069198,6.786643134223091,2022-06-28,3.0,0.28009651754271553,2.0,6,0.6557247899159664,0,0.6666666666666666,False,303.9755869641397,0,1,2,2,0,2022-06-21,64.86486486486487,2022-06-28,70.8108108108108,4434
4435,4616,Sheopur,Madhya Pradesh,2022-06-29,75.0,,8.0,1.0,36.0,15.0,"Sheopur, Madhya Pradesh",2022-06-22,42.47777958556975,2022-06-29,3879074a-328e-4a64-af8a-fd75494ea2e8,2022-06-22,77.0,,18.0,-10.0,33.0,15.0,-2.0,,-10.0,11.0,3.0,0.0,2,0,2022-06-22,39.823348861024094,2.654430724545655,2022-06-29,3.0,0.28009651754271553,3.0,6,0.6557247899159664,0,1.0,False,303.9755869641397,0,1,2,2,0,2022-06-22,61.08108108108108,2022-06-29,62.70270270270271,4435
4436,4617,Shivpuri,Madhya Pradesh,2022-06-14,56.0,108.0,232.0,80.0,58.0,19.0,"Shivpuri, Madhya Pradesh",2022-06-07,41.05829731215783,2022-06-14,71b5bbef-1862-4cb5-aea7-1a6aed35b6fa,2022-06-07,63.0,115.0,245.0,84.0,56.0,18.0,-7.0,-7.0,-13.0,-4.0,2.0,1.0,1,0,2022-06-07,39.48570241008562,1.5725949020722112,2022-06-14,2.0,0.09762619016564497,1.0,6,0.5969012605042017,0,0.5,False,381.0796386902522,0,1,3,4,0,2022-06-07,16.486486486486488,2022-06-14,60.54054054054055,4436
4437,4618,Shivpuri,Madhya Pradesh,2022-06-15,56.0,118.0,237.0,81.0,56.0,19.0,"Shivpuri, Madhya Pradesh",2022-06-08,41.06387195424141,2022-06-15,71b5bbef-1862-4cb5-aea7-1a6aed35b6fa,2022-06-08,62.0,126.0,254.0,78.0,54.0,18.0,-6.0,-8.0,-17.0,3.0,2.0,1.0,2,0,2022-06-08,39.153264275427176,1.9106076788142303,2022-06-15,2.0,0.09762619016564497,2.0,6,0.5969012605042017,0,1.0,False,381.0796386902522,0,1,3,4,0,2022-06-08,4.864864864864865,2022-06-15,56.75675675675676,4437
4438,4619,Shivpuri,Madhya Pradesh,2022-06-27,55.0,106.0,263.0,72.0,59.0,18.0,"Shivpuri, Madhya Pradesh",2022-06-20,42.261912745288335,2022-06-27,d52d58d3-5cd0-4550-aa69-c5e1cbd1e575,2022-06-20,61.0,118.0,328.0,93.0,58.0,15.0,-6.0,-12.0,-65.0,-21.0,1.0,3.0,0,0,2022-06-20,36.26288846007783,5.999024285210503,2022-06-27,2.0,0.09762619016564497,1.0,6,0.6557247899159664,0,0.5,False,381.0796386902522,0,1,3,4,0,2022-06-20,74.5945945945946,2022-06-27,70.27027027027027,4438
4439,4620,Shivpuri,Madhya Pradesh,2022-06-28,56.0,96.0,252.0,74.0,58.0,18.0,"Shivpuri, Madhya Pradesh",2022-06-21,42.89966240907331,2022-06-28,d52d58d3-5cd0-4550-aa69-c5e1cbd1e575,2022-06-21,57.0,104.0,306.0,86.0,55.0,14.0,-1.0,-8.0,-54.0,-12.0,3.0,4.0,1,0,2022-06-21,37.476168575449925,5.423493833623382,2022-06-28,2.0,0.09762619016564497,2.0,6,0.6557247899159664,0,1.0,False,381.0796386902522,0,1,3,4,0,2022-06-21,67.02702702702703,2022-06-28,76.75675675675676,4439
4440,4621,Tikamgarh,Madhya Pradesh,2022-05-14,84.0,161.0,127.0,121.0,57.0,22.0,"Tikamgarh, Madhya Pradesh",2022-05-07,41.77572253016404,2022-05-14,2a0e6130-7784-486c-8c6e-aa6562c28dd4,2022-05-07,89.0,184.0,130.0,123.0,69.0,21.0,-5.0,-23.0,-3.0,-2.0,-12.0,1.0,5,1,2022-05-07,37.62178445473699,4.15393807542705,2022-05-14,2.0,0.09762619016564497,1.0,5,0.24763655462184875,0,0.5,False,300.1302802174822,0,1,5,5,0,2022-05-07,5.405405405405405,2022-05-14,5.405405405405405,4440
4441,4622,Tikamgarh,Madhya Pradesh,2022-05-15,75.0,161.0,126.0,120.0,79.0,18.0,"Tikamgarh, Madhya Pradesh",2022-05-08,42.5517243605394,2022-05-15,2a0e6130-7784-486c-8c6e-aa6562c28dd4,2022-05-08,100.0,187.0,128.0,131.0,80.0,18.0,-25.0,-26.0,-2.0,-11.0,-1.0,0.0,6,1,2022-05-08,38.68962813329959,3.8620962272398103,2022-05-15,2.0,0.09762619016564497,2.0,5,0.24763655462184875,0,1.0,False,300.1302802174822,0,1,5,5,0,2022-05-08,36.21621621621622,2022-05-15,42.7027027027027,4441
4442,4623,Tikamgarh,Madhya Pradesh,2022-06-14,85.0,169.0,151.0,133.0,64.0,22.0,"Tikamgarh, Madhya Pradesh",2022-06-07,42.37743899353553,2022-06-14,9d46bc9b-eaf6-4f5e-9dc7-166ee9d0273a,2022-06-07,83.0,152.0,147.0,130.0,63.0,22.0,2.0,17.0,4.0,3.0,1.0,0.0,1,0,2022-06-07,40.30423717791195,2.0732018156235767,2022-06-14,2.0,0.09762619016564497,1.0,6,0.5969012605042017,0,0.5,False,300.1302802174822,0,1,5,5,0,2022-06-07,15.675675675675677,2022-06-14,61.08108108108108,4442
4443,4624,Tikamgarh,Madhya Pradesh,2022-06-15,88.0,158.0,148.0,139.0,66.0,22.0,"Tikamgarh, Madhya Pradesh",2022-06-08,42.072007431943234,2022-06-15,9d46bc9b-eaf6-4f5e-9dc7-166ee9d0273a,2022-06-08,87.0,139.0,142.0,131.0,64.0,23.0,1.0,19.0,6.0,8.0,2.0,-1.0,2,0,2022-06-08,40.43567751767677,1.6363299142664616,2022-06-15,2.0,0.09762619016564497,2.0,6,0.5969012605042017,0,1.0,False,300.1302802174822,0,1,5,5,0,2022-06-08,5.405405405405405,2022-06-15,55.67567567567567,4443
4444,4625,Tikamgarh,Madhya Pradesh,2022-06-26,78.0,136.0,136.0,111.0,85.0,21.0,"Tikamgarh, Madhya Pradesh",2022-06-19,42.54547437032068,2022-06-26,c96f711b-ff5f-41a7-8bab-8d51e65c2c5e,2022-06-19,62.0,131.0,109.0,103.0,80.0,22.0,16.0,5.0,27.0,8.0,5.0,-1.0,6,1,2022-06-19,39.004680926983205,3.5407934433374777,2022-06-26,3.0,0.28009651754271553,1.0,6,0.6257878151260504,0,0.3333333333333333,False,300.1302802174822,0,1,5,5,0,2022-06-19,92.97297297297298,2022-06-26,64.32432432432432,4444
4445,4626,Tikamgarh,Madhya Pradesh,2022-06-27,82.0,126.0,163.0,129.0,68.0,21.0,"Tikamgarh, Madhya Pradesh",2022-06-20,41.79256007202674,2022-06-27,c96f711b-ff5f-41a7-8bab-8d51e65c2c5e,2022-06-20,98.0,155.0,174.0,131.0,65.0,18.0,-16.0,-29.0,-11.0,-2.0,3.0,3.0,0,0,2022-06-20,37.91185998509077,3.880700086935967,2022-06-27,3.0,0.28009651754271553,2.0,6,0.6257878151260504,0,0.6666666666666666,False,300.1302802174822,0,1,5,5,0,2022-06-20,81.62162162162161,2022-06-27,63.78378378378379,4445
4446,4627,Tikamgarh,Madhya Pradesh,2022-06-28,89.0,145.0,142.0,113.0,62.0,21.0,"Tikamgarh, Madhya Pradesh",2022-06-21,43.22123209635421,2022-06-28,c96f711b-ff5f-41a7-8bab-8d51e65c2c5e,2022-06-21,117.0,193.0,181.0,144.0,57.0,17.0,-28.0,-48.0,-39.0,-31.0,5.0,4.0,1,0,2022-06-21,38.61978082575353,4.601451270600677,2022-06-28,3.0,0.28009651754271553,3.0,6,0.6257878151260504,0,1.0,False,300.1302802174822,0,1,5,5,0,2022-06-21,67.56756756756756,2022-06-28,71.35135135135135,4446
4447,4628,Neemuch,Madhya Pradesh,2022-05-12,28.0,108.0,133.0,42.0,38.0,18.0,"Neemuch, Madhya Pradesh",2022-05-05,40.04447065534732,2022-05-12,79ed3745-ef7f-4000-9529-2f1669e2a76b,2022-05-05,39.0,129.0,125.0,47.0,44.0,20.0,-11.0,-21.0,8.0,-5.0,-6.0,-2.0,3,0,2022-05-05,36.771820246602665,3.272650408744653,2022-05-12,2.0,0.09762619016564497,1.0,5,0.15152310924369747,1,0.5,False,463.9989161849711,0,1,3,6,0,2022-05-05,5.675675675675676,2022-05-12,5.675675675675676,4447
4448,4629,Neemuch,Madhya Pradesh,2022-05-13,25.0,101.0,121.0,41.0,42.0,19.0,"Neemuch, Madhya Pradesh",2022-05-06,40.082268172421,2022-05-13,79ed3745-ef7f-4000-9529-2f1669e2a76b,2022-05-06,37.0,124.0,114.0,42.0,47.0,20.0,-12.0,-23.0,7.0,-1.0,-5.0,-1.0,4,0,2022-05-06,37.23280652047789,2.849461651943116,2022-05-13,2.0,0.09762619016564497,2.0,5,0.15152310924369747,1,1.0,False,463.9989161849711,0,1,3,6,0,2022-05-06,33.513513513513516,2022-05-13,24.594594594594597,4448
4449,4630,Neemuch,Madhya Pradesh,2022-06-27,26.0,123.0,113.0,46.0,54.0,20.0,"Neemuch, Madhya Pradesh",2022-06-20,40.03465687259912,2022-06-27,ad87d1c4-8a7c-416d-b1c2-c96372cb5bda,2022-06-20,15.0,99.0,102.0,42.0,51.0,20.0,11.0,24.0,11.0,4.0,3.0,0.0,0,0,2022-06-20,36.81572390630672,3.2189329662923996,2022-06-27,2.0,0.09762619016564497,1.0,6,0.6557247899159664,0,0.5,False,463.9989161849711,0,1,3,6,0,2022-06-20,84.32432432432432,2022-06-27,74.5945945945946,4449
4450,4631,Neemuch,Madhya Pradesh,2022-06-28,25.0,129.0,109.0,48.0,47.0,22.0,"Neemuch, Madhya Pradesh",2022-06-21,40.44463263617625,2022-06-28,ad87d1c4-8a7c-416d-b1c2-c96372cb5bda,2022-06-21,23.0,122.0,120.0,47.0,45.0,20.0,2.0,7.0,-11.0,1.0,2.0,2.0,1,0,2022-06-21,36.79128207179844,3.65335056437781,2022-06-28,2.0,0.09762619016564497,2.0,6,0.6557247899159664,0,1.0,False,463.9989161849711,0,1,3,6,0,2022-06-21,61.62162162162163,2022-06-28,69.72972972972973,4450
4451,4632,Rewa,Madhya Pradesh,2022-05-13,72.0,99.0,146.0,131.0,30.0,13.0,"Rewa, Madhya Pradesh",2022-05-06,41.93281721134657,2022-05-13,506ad6b1-0d27-47fb-a593-9416a795cd2a,2022-05-06,75.0,117.0,132.0,129.0,38.0,15.0,-3.0,-18.0,14.0,2.0,-8.0,-2.0,4,0,2022-05-06,37.28887079183951,4.64394641950706,2022-05-13,3.0,0.28009651754271553,1.0,5,0.19695378151260504,1,0.3333333333333333,False,290.2059151095161,0,1,6,8,0,2022-05-06,43.78378378378379,2022-05-13,20.27027027027027,4451
4452,4633,Rewa,Madhya Pradesh,2022-05-14,65.0,99.0,133.0,133.0,31.0,16.0,"Rewa, Madhya Pradesh",2022-05-07,41.92204677667192,2022-05-14,506ad6b1-0d27-47fb-a593-9416a795cd2a,2022-05-07,72.0,116.0,105.0,124.0,40.0,16.0,-7.0,-17.0,28.0,9.0,-9.0,0.0,5,1,2022-05-07,37.29276361452376,4.6292831621481625,2022-05-14,3.0,0.28009651754271553,2.0,5,0.19695378151260504,1,0.6666666666666666,False,290.2059151095161,0,1,6,8,0,2022-05-07,10.27027027027027,2022-05-14,4.324324324324325,4452
4453,4634,Rewa,Madhya Pradesh,2022-06-11,61.0,90.0,116.0,109.0,33.0,17.0,"Rewa, Madhya Pradesh",2022-05-07,42.08426382643046,2022-06-11,7fc50cfc-7a41-4709-9f95-1e43bb0580f6,2022-05-07,72.0,116.0,105.0,124.0,40.0,16.0,-11.0,-26.0,11.0,-15.0,-7.0,1.0,5,1,2022-05-07,37.29276361452376,4.791500211906701,2022-06-11,5.0,0.5296726229294378,1.0,5,0.5438550420168067,0,0.2,True,290.2059151095161,0,1,6,8,0,2022-05-07,10.27027027027027,2022-06-11,47.02702702702703,4453
4454,4635,Rewa,Madhya Pradesh,2022-05-15,60.0,89.0,119.0,93.0,63.0,15.0,"Rewa, Madhya Pradesh",2022-05-08,41.97415106156296,2022-05-15,506ad6b1-0d27-47fb-a593-9416a795cd2a,2022-05-08,72.0,104.0,101.0,97.0,68.0,16.0,-12.0,-15.0,18.0,-4.0,-5.0,-1.0,6,1,2022-05-08,38.12925048325781,3.8449005783051433,2022-05-15,3.0,0.28009651754271553,3.0,5,0.19695378151260504,1,1.0,False,290.2059151095161,0,1,6,8,0,2022-05-08,32.972972972972975,2022-05-15,37.83783783783784,4454
4455,4636,Rewa,Madhya Pradesh,2022-06-12,54.0,70.0,101.0,78.0,63.0,17.0,"Rewa, Madhya Pradesh",2022-05-22,42.488056177628586,2022-06-12,7fc50cfc-7a41-4709-9f95-1e43bb0580f6,2022-05-22,51.0,72.0,94.0,74.0,67.0,17.0,3.0,-2.0,7.0,4.0,-4.0,0.0,6,1,2022-05-22,38.8134302523892,3.6746259252393827,2022-06-12,5.0,0.5296726229294378,2.0,5,0.5438550420168067,0,0.4,True,290.2059151095161,0,1,6,8,0,2022-05-22,57.2972972972973,2022-06-12,30.270270270270274,4455
4456,4637,Rewa,Madhya Pradesh,2022-05-29,51.0,82.0,100.0,78.0,71.0,16.0,"Rewa, Madhya Pradesh",2022-05-22,42.35865060521092,2022-05-29,c8a13a2e-356c-4ede-86a1-a102da7a9d74,2022-05-22,51.0,72.0,94.0,74.0,67.0,17.0,0.0,10.0,6.0,4.0,4.0,-1.0,6,1,2022-05-22,38.8134302523892,3.5452203528217154,2022-05-29,3.0,0.28009651754271553,1.0,5,0.328781512605042,0,0.3333333333333333,False,290.2059151095161,0,1,6,8,0,2022-05-22,57.2972972972973,2022-05-29,62.16216216216216,4456
